listing_id,last_review_date,number_of_reviews,reviews_per_month
9876335,2019-07-04,32,0.74
9876492,2016-02-29,3,0.07
9876971,2017-05-21,3,0.09
9879235,2016-09-05,6,0.15
9879556,2018-01-25,1,0.06
9880140,2018-02-19,13,0.35
9880294,2015-12-26,2,0.05
9880664,2016-10-10,2,0.06
9881195,2016-01-03,1,0.02
9881685,2017-04-30,1,0.04
9882254,2019-07-01,137,3.17
9882271,2017-05-15,2,0.07
9882440,2019-01-10,3,0.07
9883768,2018-07-31,2,0.16
9883870,2016-03-20,8,0.18
9884516,2016-01-05,1,0.02
9885501,2017-04-28,24,0.56
9886606,2019-02-12,3,0.07
9887326,2016-06-25,2,0.05
9887763,2019-01-02,59,1.37
9888174,2016-01-06,1,0.02
9894602,2018-08-11,2,0.05
9894820,2015-12-19,1,0.02
9895587,2019-05-11,113,2.6
9896731,2015-12-09,1,0.02
9898107,2016-02-19,1,0.02
9899132,2019-07-03,93,2.17
9899499,2015-12-26,1,0.02
9899970,2019-04-27,29,0.68
9900100,2019-05-20,9,0.39
9900120,2015-12-30,1,0.02
9900224,2018-04-01,16,0.47
9900885,2019-07-01,21,0.88
9901423,2018-09-22,19,0.47
9901546,2018-12-09,7,0.19
9901614,2016-01-01,1,0.02
9902123,2016-06-22,5,0.12
9902314,2017-01-01,2,0.05
9902932,2019-07-05,104,2.46
9903132,2019-06-03,16,0.37
9904386,2016-06-27,4,0.09
9904570,2016-03-22,3,0.07
9905142,2019-05-13,20,0.47
9906178,2016-04-10,2,0.05
9906415,2016-06-26,1,0.03
9906768,2016-06-27,3,0.07
9907257,2016-01-03,1,0.02
9910133,2016-01-02,1,0.02
9911887,2019-01-01,25,0.65
9915508,2016-10-16,6,0.14
9915643,2019-07-04,186,4.73
9916371,2016-08-09,3,0.08
9917384,2018-12-09,12,0.56
9918963,2019-06-01,20,0.49
9919728,2019-05-28,5,0.13
9920363,2019-05-17,5,0.13
9920941,2019-06-01,11,0.26
9921802,2019-02-10,8,0.58
9922513,2015-12-26,1,0.02
9922753,2016-01-05,1,0.02
9923485,2016-01-03,1,0.02
9923887,2016-08-04,26,0.63
9924665,2016-08-23,3,0.07
9925100,2015-12-28,1,0.02
9925507,2019-06-22,95,2.24
9925760,2015-12-30,1,0.02
9926058,2015-12-26,1,0.02
9926520,2019-01-02,3,0.14
9926792,2018-06-07,26,0.6
9926917,2017-04-15,4,0.12
9926940,2016-01-08,1,0.02
9927400,2016-01-05,1,0.02
9927666,2019-06-16,6,0.15
9928031,2019-07-04,15,5.62
9928644,2017-02-28,5,0.14
9931841,2018-10-14,7,0.16
9933667,2017-12-25,15,0.35
9934696,2019-06-08,16,0.37
9935509,2018-01-01,5,0.12
9935888,2019-06-30,45,1.05
9935894,2016-12-27,4,0.09
9935949,2016-01-02,2,0.05
9935992,2017-11-17,2,0.06
9936109,2016-06-13,1,0.03
9937307,2017-07-01,8,0.19
9937333,2016-11-29,7,0.16
9937434,2018-05-18,11,0.26
9937558,2018-03-15,4,0.11
9937667,2019-02-15,5,0.12
9938066,2018-12-15,7,0.17
9938208,2016-02-15,1,0.02
9939029,2016-02-21,1,0.02
9940253,2016-05-29,3,0.07
9940337,2019-04-21,21,0.82
9940966,2017-07-17,52,1.25
9941890,2019-06-19,133,3.25
9943776,2019-06-19,119,2.78
9943876,2016-07-05,3,0.08
9944013,2016-01-03,1,0.02
9944415,2016-02-27,2,0.05
9944426,2016-03-18,1,0.02
9944808,2019-04-15,4,0.12
9944860,2019-06-25,142,3.31
9945127,2016-07-25,2,0.05
9945496,2019-06-19,65,1.56
9945515,2018-08-27,30,0.7
9952636,2019-07-01,25,0.58
9953403,2019-04-06,2,0.19
9953924,2016-01-02,1,0.02
9954585,2016-05-29,3,0.07
9955143,2019-06-29,70,1.64
9955765,2018-01-16,3,0.1
9955886,2016-07-19,1,0.03
9956834,2019-06-20,92,2.39
9957205,2017-06-10,5,0.13
9957535,2017-07-01,10,0.23
9958322,2019-06-23,107,2.47
9958558,2018-08-31,12,0.28
9959880,2016-04-11,1,0.03
9960135,2018-04-22,5,0.14
9965305,2016-01-02,1,0.02
9966717,2016-01-02,2,0.05
9967218,2016-09-26,4,0.09
9967360,2016-01-01,2,0.05
9968223,2018-09-02,82,1.92
9969559,2019-06-25,5,0.53
9970462,2016-03-15,3,0.07
9970995,2016-01-05,1,0.02
9971730,2018-09-05,10,0.25
9973600,2017-01-01,2,0.05
9973654,2016-12-31,1,0.03
9973680,2016-01-26,1,0.02
9973900,2016-01-02,3,0.07
9975425,2017-10-23,9,0.22
9976264,2019-07-01,101,2.75
9976820,2016-05-28,4,0.09
9976986,2019-06-02,11,0.27
9977113,2016-02-15,2,0.05
9977283,2019-04-29,7,0.56
9978426,2016-01-02,1,0.02
9978606,2016-01-05,2,0.05
9979094,2019-05-28,55,1.43
9979707,2019-06-30,22,0.52
9985852,2016-04-01,1,0.03
9987456,2016-02-08,2,0.05
9987543,2016-01-05,2,0.05
9988233,2018-06-01,15,0.43
9988434,2015-12-30,2,0.05
9989842,2016-11-07,1,0.03
9990200,2018-08-28,7,0.19
9990448,2019-06-22,15,0.68
9990560,2019-06-25,45,1.15
9992479,2016-01-06,1,0.02
9992525,2018-04-04,7,0.23
9992903,2019-01-02,38,0.89
9994304,2019-07-01,48,1.26
9994765,2019-06-20,7,0.16
9995163,2019-07-01,174,4.02
9995513,2016-01-02,1,0.02
9995719,2016-08-23,14,0.33
9995725,2016-04-22,2,0.05
9996144,2017-11-05,12,0.29
9996642,2019-06-20,133,3.23
9996793,2018-07-01,1,0.08
9996830,2016-07-29,3,0.07
9996946,2019-06-22,55,1.28
9997449,2016-08-29,8,0.19
9997702,2018-01-01,4,0.09
9997980,2016-11-26,6,0.15
9998091,2016-01-02,1,0.02
9998296,2017-01-01,1,0.03
9998688,2018-05-29,4,0.09
9998898,2017-07-28,5,0.12
9998930,2017-02-01,5,0.12
9999252,2016-01-03,1,0.02
9999351,2019-04-25,35,0.82
9999939,2016-11-26,2,0.05
10000070,2017-08-13,5,0.12
10000470,2019-06-28,175,4.08
10000943,2017-04-18,10,0.25
10002428,2019-01-01,14,0.36
10008615,2019-06-12,31,0.72
10009737,2019-05-06,19,0.52
10010012,2016-05-20,1,0.03
10010845,2019-06-10,171,3.98
10011086,2016-08-19,1,0.03
10011763,2016-09-26,21,0.5
10011850,2018-09-04,5,0.16
10012292,2019-01-02,17,0.4
10012551,2016-03-20,3,0.07
10013355,2016-01-19,1,0.02
10013750,2019-06-19,17,0.46
10014783,2019-05-08,36,0.96
10015137,2016-01-05,1,0.02
10015195,2016-09-30,1,0.03
10015258,2016-07-06,1,0.03
10016124,2016-08-13,1,0.03
10016353,2019-07-04,178,4.16
10016503,2017-03-01,3,0.09
10016601,2019-03-17,5,0.14
10016832,2018-05-19,1,0.07
10017050,2016-01-03,1,0.02
10017087,2017-12-16,4,0.11
10017170,2019-03-30,3,0.1
10017359,2017-07-10,112,2.63
10017458,2018-08-04,4,0.11
10017561,2018-11-02,4,0.12
10017871,2019-06-17,6,0.5
10018549,2019-06-23,96,2.24
10018963,2019-06-20,112,2.7
10019023,2016-08-08,2,0.05
10019312,2019-07-07,115,2.67
10019508,2018-10-29,41,0.96
10021301,2018-01-02,24,0.57
10021499,2016-01-02,1,0.02
10021643,2016-02-15,1,0.02
10021680,2019-06-19,42,1.04
10021707,2016-01-31,1,0.02
10022144,2015-12-28,1,0.02
10022956,2019-06-02,77,3.26
10023629,2019-06-24,49,1.7
10031678,2017-12-18,15,0.61
10031902,2019-05-24,3,0.08
10032487,2018-12-21,12,0.31
10032495,2015-12-22,1,0.02
10032560,2019-06-03,28,0.65
10033868,2019-01-03,7,0.18
10034090,2016-01-07,1,0.02
10034187,2019-05-06,39,0.91
10034364,2015-12-18,1,0.02
10034709,2016-02-25,1,0.02
10034817,2016-06-14,1,0.03
10035098,2016-01-03,1,0.02
10035471,2019-06-24,26,0.61
10035920,2019-06-17,77,1.8
10035950,2016-01-03,1,0.02
10036313,2019-06-27,59,1.38
10036516,2016-10-19,4,0.09
10037605,2016-02-24,1,0.02
10037631,2016-01-02,1,0.02
10037800,2016-09-18,2,0.06
10038170,2017-09-14,1,0.05
10038410,2019-06-25,26,0.61
10038633,2016-01-02,1,0.02
10038693,2019-05-07,7,0.21
10038776,2019-06-16,84,2.1
10038823,2019-06-23,116,2.89
10039250,2016-03-11,1,0.02
10039579,2019-06-22,61,2.57
10039992,2017-01-02,3,0.07
10040649,2015-12-30,1,0.02
10041002,2016-11-27,7,0.16
10041376,2018-11-26,6,0.14
10041589,2018-08-19,4,0.1
10043064,2016-01-03,2,0.05
10043483,2019-06-15,210,4.89
10043942,2019-06-28,66,1.54
10046083,2016-11-09,4,0.11
10049335,2016-01-01,2,0.05
10050536,2019-06-14,36,0.84
10050847,2016-07-15,3,0.07
10052289,2016-08-18,3,0.07
10052587,2019-06-15,34,0.79
10052674,2019-01-05,12,0.59
10053943,2018-01-04,2,0.07
10053993,2016-07-25,6,0.15
10054480,2019-06-23,58,1.76
10054892,2016-01-02,1,0.02
10055149,2019-06-30,59,1.44
10055925,2018-05-14,21,0.49
10056245,2019-06-14,175,4.1
10056541,2019-05-30,20,0.57
10057826,2018-02-18,5,0.12
10057854,2016-01-16,1,0.02
10058942,2016-07-21,3,0.07
10059699,2017-01-02,1,0.03
10065831,2016-07-26,2,0.05
10066875,2017-04-03,1,0.04
10067083,2019-06-02,12,0.28
10067809,2016-02-15,1,0.02
10068269,2016-01-03,1,0.02
10068386,2019-06-29,89,2.11
10068693,2016-01-05,1,0.02
10069174,2017-04-30,2,0.07
10069376,2016-06-06,6,0.14
10069586,2017-01-19,1,0.03
10069964,2016-05-07,3,0.08
10070145,2019-06-19,105,2.45
10070294,2018-12-29,18,0.49
10070693,2018-01-03,8,0.2
10071188,2019-06-10,105,2.45
10071225,2016-01-06,1,0.02
10071464,2016-01-01,2,0.05
10072022,2019-06-25,29,1.31
10072678,2017-08-29,10,0.23
10073940,2019-07-02,103,2.67
10076836,2017-09-20,5,0.13
10078736,2019-06-04,68,1.69
10080979,2015-12-21,1,0.02
10082057,2018-03-31,5,0.13
10083580,2016-06-13,2,0.05
10083682,2019-06-28,63,1.58
10083881,2015-12-23,1,0.02
10083973,2019-06-03,82,2.06
10085478,2019-06-27,16,0.37
10086307,2019-06-26,76,1.78
10087575,2016-05-02,2,0.05
10087874,2018-01-02,4,0.1
10088464,2016-02-01,4,0.09
10088612,2019-07-05,229,6.25
10088636,2019-06-23,219,5.95
10089333,2019-06-23,25,0.66
10089727,2018-10-03,3,0.16
10090735,2019-06-28,136,3.18
10096352,2018-12-31,5,0.13
10096515,2019-06-08,4,0.11
10096707,2019-06-30,18,0.42
10096773,2016-01-03,1,0.02
10096788,2019-06-20,77,1.8
10098921,2017-09-17,1,0.05
10099517,2016-01-05,1,0.02
10100121,2019-07-02,55,1.29
10100241,2019-07-07,39,0.91
10100799,2019-06-30,7,0.2
10101097,2019-07-01,111,2.92
10101135,2019-06-27,576,13.4
10101765,2019-06-08,122,2.95
10101791,2016-01-02,1,0.02
10103745,2016-11-03,1,0.03
10104123,2019-07-02,51,1.19
10104130,2018-08-26,4,0.09
10105110,2016-01-02,1,0.02
10105477,2018-07-05,36,0.84
10105606,2019-06-09,51,1.19
10106530,2016-06-29,6,0.14
10106768,2019-01-19,69,1.7
10113787,2016-01-18,1,0.02
10115137,2019-06-22,216,5.49
10115542,2016-03-09,3,0.07
10115781,2016-01-03,2,0.05
10116220,2019-03-31,1,0.3
10116351,2016-01-28,5,0.12
10116619,2016-01-03,2,0.05
10116734,2019-06-02,42,1.06
10117223,2016-08-15,2,0.06
10117636,2016-05-31,15,0.35
10118660,2019-03-21,19,0.46
10118847,2019-06-22,49,1.28
10119376,2019-03-16,9,0.22
10120021,2016-01-10,1,0.02
10122449,2017-04-11,11,0.35
10123090,2016-09-26,5,0.13
10124343,2019-06-16,256,5.96
10124372,2019-06-18,74,1.84
10125955,2019-06-12,16,0.46
10126128,2019-06-23,20,0.47
10127534,2017-01-01,4,0.1
10130342,2019-06-16,255,5.95
10130925,2016-04-17,2,0.05
10130963,2019-03-21,1,0.27
10132356,2019-06-14,25,1.2
10133128,2016-09-05,2,0.05
10133195,2016-01-02,1,0.02
10133350,2017-08-19,9,0.24
10133534,2016-12-11,4,0.11
10134285,2018-01-01,42,0.98
10134298,2016-10-23,2,0.06
10134546,2019-06-23,7,0.16
10135104,2019-07-01,86,2.01
10136508,2019-06-24,27,0.75
10136994,2016-07-06,6,0.14
10138349,2018-11-27,11,0.42
10138784,2019-07-05,137,3.21
10138870,2019-05-30,44,1.03
10138996,2016-01-20,1,0.02
10142056,2018-12-31,7,0.18
10142499,2019-06-30,74,1.73
10143705,2016-01-17,2,0.05
10144140,2019-05-09,70,1.67
10148201,2019-05-05,17,0.4
10148581,2016-11-04,2,0.06
10148955,2016-02-14,3,0.07
10149393,2016-01-03,1,0.02
10149453,2019-03-03,2,0.06
10153654,2016-03-24,3,0.07
10154138,2016-01-02,1,0.02
10154444,2019-05-26,2,0.05
10154702,2018-01-03,4,0.09
10154762,2019-06-04,55,1.34
10155003,2019-06-25,29,0.7
10156290,2016-05-01,9,0.21
10156314,2016-05-23,1,0.03
10156574,2018-06-21,6,0.15
10157256,2019-07-06,47,2.15
10157977,2019-01-05,60,1.71
10160215,2019-06-26,17,0.4
10162752,2016-06-24,3,0.07
10163240,2016-01-12,1,0.02
10163617,2016-05-31,1,0.03
10163936,2017-07-09,12,0.28
10165064,2019-07-05,188,4.42
10165181,2019-06-29,32,0.75
10165313,2017-10-31,3,0.08
10165410,2016-04-05,3,0.07
10165663,2019-07-06,141,3.35
10166820,2018-09-01,17,0.44
10166883,2019-05-24,24,0.56
10166986,2016-01-01,1,0.02
10167436,2019-06-04,29,0.77
10167860,2018-07-02,134,3.15
10171782,2017-07-05,11,0.28
10174662,2019-06-22,168,3.93
10175678,2017-05-11,7,0.17
10176552,2018-01-02,44,1.03
10177726,2016-01-05,1,0.02
10182058,2019-07-01,34,0.88
10185955,2019-07-02,165,4.64
10185960,2019-01-03,9,0.21
10186192,2019-07-07,459,10.72
10186787,2016-01-21,1,0.02
10186876,2016-01-05,1,0.02
10187402,2018-12-15,77,1.84
10191601,2017-10-14,26,0.64
10192564,2018-09-05,17,0.47
10192593,2019-01-03,9,0.26
10193343,2016-03-29,6,0.14
10193392,2016-08-23,7,0.19
10200715,2017-11-26,12,0.28
10201295,2019-06-28,3,0.09
10202835,2016-09-05,33,0.78
10204682,2019-07-01,22,0.83
10205011,2018-05-29,33,0.81
10205130,2019-07-07,59,1.47
10206990,2018-07-13,5,0.16
10207267,2018-08-26,2,0.06
10207451,2019-05-12,6,0.22
10207629,2019-01-03,4,0.12
10208954,2018-03-12,16,0.46
10209973,2018-04-12,8,0.19
10212685,2019-06-23,180,4.2
10212862,2016-09-04,2,0.06
10222008,2016-01-05,1,0.02
10224832,2018-10-28,3,0.3
10224998,2016-01-11,1,0.02
10229075,2016-03-15,2,0.05
10229444,2019-06-03,9,0.24
10230403,2016-10-29,9,0.23
10230429,2019-07-07,212,4.95
10231294,2019-06-10,34,0.85
10232553,2019-04-07,58,1.36
10233196,2019-05-27,89,2.29
10233244,2018-09-27,16,0.4
10233905,2019-01-01,62,1.56
10234090,2016-01-03,1,0.02
10234232,2016-09-24,6,0.14
10235422,2019-06-16,63,1.6
10242095,2019-05-16,26,0.68
10243895,2019-07-02,79,2.09
10246056,2019-05-31,97,2.37
10246479,2019-06-23,96,2.38
10246816,2018-06-24,1,0.08
10247799,2016-12-31,2,0.06
10249886,2019-06-25,101,2.36
10250433,2016-11-01,1,0.03
10251082,2019-06-26,182,4.33
10251768,2016-10-11,4,0.11
10252499,2016-05-11,2,0.05
10252921,2019-07-01,85,2.13
10253159,2019-06-30,49,1.91
10253315,2019-07-04,188,4.49
10257476,2019-06-29,45,1.13
10262473,2019-06-15,35,0.88
10265988,2016-09-21,3,0.08
10267242,2019-05-11,24,0.64
10267693,2019-05-10,9,0.22
10268663,2018-10-06,1,0.11
10268712,2017-01-09,35,0.82
10268868,2017-04-23,5,0.12
10270377,2016-01-08,2,0.05
10270687,2019-07-05,147,3.43
10271071,2019-06-06,75,1.8
10271753,2019-06-23,119,2.81
10272718,2016-01-24,1,0.02
10273251,2019-07-05,77,1.92
10277010,2016-08-23,5,0.14
10279086,2019-06-30,110,2.81
10280345,2019-07-03,105,2.54
10280549,2019-06-24,138,3.36
10281054,2019-06-09,54,1.26
10282307,2019-06-27,77,2.56
10283008,2019-05-23,11,0.28
10283574,2019-07-04,206,5.25
10289124,2019-06-05,88,2.19
10291127,2019-03-04,4,0.12
10292758,2017-12-05,18,0.45
10293298,2019-06-26,13,0.33
10298783,2019-06-25,167,4.16
10301359,2018-06-16,34,0.83
10307009,2019-05-19,6,0.15
10308738,2019-07-02,82,2.05
10310874,2018-02-04,37,0.88
10311049,2019-06-09,4,0.1
10314411,2019-03-31,84,2.8
10316551,2019-06-04,176,4.14
10318675,2016-03-16,1,0.02
10319419,2016-09-01,3,0.08
10319699,2018-11-30,4,0.34
10329264,2019-06-21,77,1.99
10332161,2016-08-20,2,0.06
10336440,2019-06-03,22,0.54
10337217,2019-02-08,7,0.21
10338696,2018-07-04,10,0.25
10338839,2019-06-10,19,0.54
10339835,2019-06-15,4,0.11
10340705,2019-05-10,27,0.79
10340994,2016-01-27,1,0.02
10341262,2018-07-31,7,0.22
10342448,2017-07-04,3,0.09
10342806,2017-07-24,3,0.08
10343320,2019-06-30,20,0.48
10343542,2018-10-12,6,0.14
10343638,2019-07-01,163,3.94
10346503,2018-08-10,21,0.54
10351249,2019-06-25,167,4.04
10351593,2019-07-06,151,5.34
10352280,2016-10-16,5,0.13
10353094,2016-03-08,2,0.05
10354038,2017-09-20,12,0.3
10355146,2019-07-01,71,1.81
10355806,2016-06-20,1,0.03
10357730,2019-05-31,54,1.4
10358093,2019-04-07,9,0.61
10358108,2019-05-25,27,0.71
10360144,2019-06-08,8,0.2
10360180,2019-06-23,207,4.89
10365373,2019-07-02,120,2.81
10365516,2019-07-06,114,2.75
10365991,2016-01-31,2,0.05
10367884,2017-07-28,16,0.4
10368055,2016-08-14,2,0.05
10368714,2019-06-30,119,3.19
10369038,2019-06-10,112,2.78
10369047,2019-06-02,98,2.32
10377405,2016-10-07,5,0.12
10381948,2017-03-11,14,0.37
10382430,2016-01-31,1,0.02
10383284,2018-06-24,1,0.08
10385262,2019-06-21,1,1.0
10386341,2019-06-24,202,4.76
10386831,2016-01-18,1,0.02
10386936,2016-05-19,10,0.25
10387839,2016-07-06,5,0.12
10388512,2018-11-22,96,3.77
10390481,2016-01-25,2,0.05
10390902,2016-03-24,1,0.02
10393619,2016-05-04,8,0.19
10401534,2016-03-13,1,0.02
10403070,2017-09-09,6,0.23
10403922,2019-02-18,93,2.48
10405694,2017-09-23,45,1.1
10405711,2016-03-26,1,0.03
10407271,2018-06-28,14,0.33
10407723,2019-04-29,131,3.09
10408285,2016-12-03,1,0.03
10409669,2019-06-30,38,0.93
10409905,2017-06-04,1,0.04
10411679,2019-03-25,26,0.81
10413474,2019-06-25,75,1.84
10413492,2018-04-16,5,0.13
10413576,2019-07-01,149,3.7
10423846,2019-05-20,16,0.46
10425572,2019-03-19,14,0.41
10429566,2019-05-28,14,0.36
10434806,2018-05-04,8,0.2
10435733,2018-10-29,27,0.69
10435862,2019-04-07,8,0.19
10438662,2018-09-03,33,0.81
10439129,2019-05-31,3,0.09
10444139,2019-07-04,204,4.82
10445597,2019-05-19,2,0.06
10446926,2016-10-28,15,0.35
10446989,2019-07-04,64,1.53
10448095,2017-10-30,7,0.19
10450820,2019-01-01,1,0.16
10452249,2019-04-14,24,0.58
10452541,2019-06-21,99,2.46
10454844,2019-06-11,40,1.02
10458099,2019-05-27,2,0.06
10460113,2018-12-28,80,2.29
10470258,2019-06-30,118,2.85
10472004,2019-05-01,5,0.12
10473676,2019-03-03,7,0.19
10473730,2017-07-26,3,0.09
10474780,2016-05-11,5,0.12
10475047,2016-09-13,1,0.03
10476556,2019-06-23,121,2.9
10476782,2019-06-04,10,0.24
10477767,2017-05-07,18,0.46
10478114,2019-06-23,9,0.24
10478526,2019-07-01,9,0.25
10482237,2019-06-24,165,3.96
10482409,2019-06-16,146,3.62
10482554,2019-05-22,162,3.91
10484019,2016-09-07,5,0.12
10487548,2019-06-14,48,1.21
10488146,2019-06-27,81,1.96
10488505,2018-12-28,10,0.25
10489240,2019-07-02,93,2.22
10489923,2016-02-15,3,0.07
10490073,2017-05-18,5,0.13
10491594,2018-11-13,6,0.14
10498577,2019-05-26,5,0.13
10499025,2018-04-12,2,0.11
10500222,2016-04-01,2,0.05
10500406,2016-09-07,5,0.12
10502523,2019-05-01,73,2.1
10509662,2018-12-17,12,0.3
10512575,2019-05-13,2,0.1
10512812,2019-06-29,89,2.1
10512932,2019-06-26,24,0.6
10513228,2019-05-27,25,0.59
10513499,2016-03-22,1,0.02
10514166,2016-03-02,2,0.05
10514879,2016-03-27,1,0.03
10520825,2016-10-02,1,0.03
10522830,2019-06-17,99,2.5
10524365,2019-06-30,136,3.45
10525616,2018-08-01,43,1.07
10525911,2018-09-24,16,0.4
10526335,2018-04-16,11,0.31
10526745,2016-01-26,1,0.02
10527142,2019-06-25,38,3.79
10527274,2019-07-02,75,3.27
10527546,2018-08-14,8,0.22
10534018,2016-07-25,5,0.13
10537651,2019-01-19,12,0.33
10538353,2019-06-23,123,3.01
10539341,2017-09-04,1,0.04
10539491,2019-06-20,88,2.13
10539779,2019-06-25,65,1.65
10540337,2018-04-22,26,0.61
10540383,2019-06-22,86,2.43
10540910,2019-06-30,33,0.94
10541080,2017-04-18,4,0.11
10542066,2019-03-22,78,1.94
10542174,2016-02-21,1,0.02
10542347,2019-05-21,47,1.3
10542679,2019-03-03,25,0.62
10544239,2016-10-31,11,0.27
10544439,2016-03-13,1,0.02
10545027,2019-06-08,13,0.31
10545815,2019-06-01,138,3.5
10546254,2019-06-09,20,0.47
10546363,2016-03-27,3,0.07
10548910,2016-10-05,2,0.05
10551015,2016-02-07,1,0.02
10551695,2017-08-22,4,0.1
10553095,2019-06-11,35,0.92
10554070,2019-06-13,42,0.99
10560986,2016-01-15,1,0.02
10561771,2016-04-11,4,0.1
10562990,2016-04-11,2,0.05
10563686,2019-05-11,75,1.81
10564483,2016-08-14,1,0.03
10564616,2019-03-09,8,0.21
10566341,2017-01-04,18,0.46
10567332,2016-01-17,1,0.02
10568208,2017-02-22,35,0.85
10573225,2019-06-16,134,3.18
10574818,2018-12-31,84,2.23
10574909,2019-05-17,7,0.17
10575777,2016-03-28,1,0.03
10575811,2018-12-30,5,0.14
10576172,2019-07-02,72,2.08
10576212,2017-09-19,8,0.21
10576404,2019-05-18,28,1.29
10576498,2019-05-26,9,0.92
10585031,2019-06-22,4,0.18
10586622,2019-05-08,16,0.4
10591658,2019-03-29,28,0.7
10593675,2018-09-29,15,0.43
10595000,2019-05-29,56,1.34
10595374,2019-07-03,92,2.34
10605445,2019-07-05,238,5.87
10605897,2019-06-24,52,1.31
10608951,2019-06-29,30,0.77
10609249,2016-12-28,9,0.23
10611168,2019-06-15,6,0.15
10612067,2019-06-16,138,3.3
10612199,2019-01-05,10,0.28
10612564,2019-06-06,68,1.62
10614204,2019-01-01,16,0.39
10615883,2019-05-04,41,1.0
10625484,2018-06-27,43,1.16
10630048,2016-09-19,21,0.5
10634636,2019-06-21,54,1.28
10636997,2019-06-29,154,4.04
10637010,2018-04-05,1,0.07
10637554,2019-06-24,106,2.59
10647977,2018-10-24,34,0.81
10650510,2019-06-22,24,1.79
10651757,2018-11-20,1,0.13
10657080,2018-06-30,43,1.05
10657189,2019-06-29,74,1.88
10658613,2019-07-01,50,1.27
10659825,2016-04-18,1,0.03
10660249,2019-06-23,207,5.01
10666314,2019-06-03,3,0.43
10671589,2016-03-05,1,0.02
10672698,2019-06-30,31,0.75
10674243,2016-08-28,1,0.03
10674836,2016-03-03,4,0.1
10675118,2017-05-28,15,0.36
10676959,2017-08-08,8,0.21
10677426,2019-06-16,47,1.14
10679702,2019-07-06,97,2.45
10681362,2017-11-25,8,0.19
10681555,2018-04-26,2,0.07
10682290,2017-01-04,2,0.07
10682316,2018-10-19,1,0.11
10682536,2016-06-11,3,0.07
10684164,2016-02-13,1,0.02
10685403,2017-03-16,1,0.04
10685496,2016-12-12,14,0.34
10686350,2019-01-01,6,0.18
10686958,2018-08-09,1,0.09
10692885,2016-06-08,2,0.05
10696159,2016-07-09,2,0.05
10697652,2019-06-30,179,4.47
10701027,2019-06-24,23,0.57
10702489,2019-02-28,22,0.54
10702506,2018-10-21,8,0.21
10704981,2016-10-10,1,0.03
10708300,2019-06-24,209,5.02
10709205,2019-06-26,171,4.14
10709249,2019-07-06,156,3.74
10709846,2016-11-05,2,0.05
10710179,2019-06-23,72,1.79
10719039,2016-08-07,1,0.03
10723142,2016-02-01,1,0.02
10724373,2017-11-22,3,0.07
10724792,2016-09-22,4,0.11
10725897,2019-07-04,169,4.11
10729454,2016-03-11,2,0.05
10729951,2017-01-08,24,0.69
10730086,2019-03-20,9,0.34
10731035,2019-04-22,15,0.37
10731317,2019-03-15,56,1.35
10731680,2019-06-17,124,3.0
10732197,2019-06-30,51,1.28
10732341,2019-07-01,19,0.45
10733505,2016-11-05,1,0.03
10741931,2019-06-23,15,1.23
10747156,2017-03-07,64,1.57
10748040,2019-07-05,124,3.16
10751336,2016-02-01,1,0.02
10753780,2016-03-17,1,0.02
10755415,2019-06-15,69,1.72
10755640,2017-08-08,1,0.04
10755963,2018-05-22,16,0.46
10765309,2016-07-02,1,0.03
10765607,2017-11-05,9,0.24
10766309,2019-06-30,32,0.79
10766339,2016-10-19,3,0.08
10769752,2018-12-09,63,1.52
10771369,2016-09-06,3,0.08
10771754,2017-02-05,5,0.14
10773150,2016-02-02,2,0.05
10784650,2019-07-01,101,2.46
10786987,2019-07-02,119,2.9
10787042,2016-11-16,3,0.08
10789911,2018-08-05,3,0.09
10790350,2019-06-30,112,2.74
10801094,2019-06-24,10,0.26
10801474,2016-08-11,6,0.15
10803759,2017-11-26,5,0.12
10807749,2016-04-26,5,0.12
10807838,2019-07-04,67,1.81
10808086,2016-03-30,1,0.03
10808493,2019-06-08,29,2.17
10811465,2018-07-15,11,0.82
10811875,2016-03-01,1,0.02
10812027,2019-04-06,11,0.3
10812263,2017-01-02,1,0.03
10812612,2019-06-16,59,1.49
10824871,2016-12-24,2,0.06
10826734,2016-02-22,1,0.02
10827567,2019-06-06,128,3.1
10827775,2019-04-14,2,0.05
10828230,2016-03-01,1,0.02
10829701,2016-08-25,2,0.05
10830815,2017-01-01,5,0.15
10835801,2019-06-22,20,1.08
10836805,2017-08-09,17,0.43
10837039,2016-11-21,2,0.06
10837800,2016-06-28,3,0.08
10838084,2019-06-23,50,1.32
10839007,2016-05-28,1,0.03
10847901,2019-01-02,39,1.1
10848827,2016-08-18,1,0.03
10849166,2017-08-27,7,0.17
10849750,2016-08-15,1,0.03
10850008,2019-05-23,33,0.85
10850026,2017-11-24,18,0.44
10853313,2019-06-21,161,3.94
10853955,2019-05-08,49,1.21
10855464,2017-11-01,119,2.88
10857454,2019-06-24,109,3.22
10858150,2017-08-04,7,0.18
10859700,2019-06-10,61,1.52
10874577,2016-02-16,1,0.02
10880196,2017-02-07,4,0.1
10881164,2018-01-01,1,0.05
10881719,2016-08-25,16,0.4
10882066,2019-06-10,122,3.12
10883053,2019-06-18,136,3.26
10885211,2018-09-20,4,0.13
10886971,2019-07-05,27,0.78
10887262,2016-10-11,2,0.05
10887852,2019-06-22,64,1.88
10888320,2019-05-27,62,1.51
